fold,epoch,train_loss,heldout_auroc,detector,modality,crop
1,10,0.00550329246170761,0.7194357366771159,stfpm,GEI,leg
1,11,0.005413266097344337,0.7053291536050157,stfpm,GEI,leg
1,12,0.005282932499944157,0.7068965517241379,stfpm,GEI,leg
1,13,0.00518464019698223,0.7147335423197492,stfpm,GEI,leg
1,14,0.005113999665129257,0.7147335423197493,stfpm,GEI,leg
1,15,0.004983383270242914,0.7210031347962382,stfpm,GEI,leg
1,16,0.004910969096759028,0.7163009404388715,stfpm,GEI,leg
1,17,0.004937095609525009,0.7241379310344828,stfpm,GEI,leg
1,18,0.004733693127841697,0.7178683385579937,stfpm,GEI,leg
1,19,0.00475042484969102,0.7163009404388715,stfpm,GEI,leg
1,20,0.004760011339157984,0.7100313479623825,stfpm,GEI,leg
1,21,0.004602935706554896,0.7147335423197493,stfpm,GEI,leg
1,22,0.0045587598924726165,0.7225705329153606,stfpm,GEI,leg
1,23,0.004581195724047376,0.7163009404388716,stfpm,GEI,leg
1,24,0.004436313102200296,0.713166144200627,stfpm,GEI,leg
1,25,0.004496534024816112,0.7225705329153604,stfpm,GEI,leg
1,26,0.004358834295431308,0.7147335423197492,stfpm,GEI,leg
1,27,0.004360801600430544,0.7225705329153604,stfpm,GEI,leg
1,28,0.004318693129302435,0.7241379310344828,stfpm,GEI,leg
1,29,0.004287936154907686,0.7241379310344829,stfpm,GEI,leg
1,30,0.00425603690953058,0.7210031347962383,stfpm,GEI,leg
1,31,0.004258687533149279,0.7257053291536051,stfpm,GEI,leg
1,32,0.004192457894599152,0.7194357366771159,stfpm,GEI,leg
1,33,0.004158006502305616,0.7241379310344828,stfpm,GEI,leg
1,34,0.004163403489247378,0.725705329153605,stfpm,GEI,leg
1,35,0.004125521486018796,0.7131661442006271,stfpm,GEI,leg
1,36,0.004151478805526819,0.7115987460815048,stfpm,GEI,leg
1,37,0.0049504157046705655,0.6614420062695925,stfpm,GEI,leg
1,38,0.005276648283903229,0.7178683385579938,stfpm,GEI,leg
1,39,0.004222149351620587,0.7115987460815048,stfpm,GEI,leg
1,40,0.004117752761016876,0.7163009404388715,stfpm,GEI,leg
2,1,0.021295246867622762,0.5817307692307692,stfpm,GEI,leg
2,2,0.010734732595228202,0.5528846153846154,stfpm,GEI,leg
2,3,0.008674209465093605,0.5576923076923077,stfpm,GEI,leg
2,4,0.007752414205303583,0.5496794871794872,stfpm,GEI,leg
2,5,0.00713176255724177,0.5576923076923077,stfpm,GEI,leg
2,6,0.006755267090789803,0.5592948717948718,stfpm,GEI,leg
2,7,0.006363498333784006,0.5496794871794872,stfpm,GEI,leg
2,8,0.0060777861352555446,0.5448717948717948,stfpm,GEI,leg
2,9,0.005860596790028558,0.5592948717948718,stfpm,GEI,leg
2,10,0.005725725358684503,0.5576923076923077,stfpm,GEI,leg
2,11,0.0056427218673426255,0.5625,stfpm,GEI,leg
2,12,0.005454074177339268,0.5560897435897436,stfpm,GEI,leg
2,13,0.0054075160643336905,0.5576923076923077,stfpm,GEI,leg
2,14,0.005209627911323443,0.5641025641025641,stfpm,GEI,leg
2,15,0.005261057053261462,0.5576923076923077,stfpm,GEI,leg
2,16,0.005078619330393058,0.5673076923076923,stfpm,GEI,leg
2,17,0.0050455584914210665,0.5592948717948718,stfpm,GEI,leg
2,18,0.005011925088528486,0.5705128205128205,stfpm,GEI,leg
2,19,0.00492883300022696,0.5721153846153846,stfpm,GEI,leg
2,20,0.004898739915160531,0.5657051282051282,stfpm,GEI,leg
2,21,0.004721976283264878,0.5769230769230769,stfpm,GEI,leg
2,22,0.0047521426421319735,0.5657051282051282,stfpm,GEI,leg
2,23,0.004663079503435417,0.5705128205128205,stfpm,GEI,leg
2,24,0.004619006004500052,0.5769230769230769,stfpm,GEI,leg
2,25,0.004575364238329005,0.5737179487179487,stfpm,GEI,leg
2,26,0.0045509333178980526,0.5753205128205129,stfpm,GEI,leg
2,27,0.004540039890048332,0.578525641025641,stfpm,GEI,leg
2,28,0.00447177139076627,0.5881410256410257,stfpm,GEI,leg
2,29,0.004469320634017775,0.5769230769230769,stfpm,GEI,leg
2,30,0.004402191662981304,0.5673076923076923,stfpm,GEI,leg
2,31,0.004433350869021282,0.5737179487179487,stfpm,GEI,leg
2,32,0.004370854359981492,0.5753205128205128,stfpm,GEI,leg
2,33,0.004310466620285157,0.5689102564102564,stfpm,GEI,leg
2,34,0.004279085035055289,0.5737179487179487,stfpm,GEI,leg
2,35,0.0042118180154182205,0.5753205128205128,stfpm,GEI,leg
2,36,0.004257114462953381,0.5769230769230769,stfpm,GEI,leg
2,37,0.004209442827533027,0.5849358974358974,stfpm,GEI,leg
2,38,0.004149422352437921,0.5721153846153846,stfpm,GEI,leg
2,39,0.004219274013017919,0.5657051282051282,stfpm,GEI,leg
2,40,0.00413916451577643,0.5705128205128205,stfpm,GEI,leg
3,1,0.020763097004570907,0.4909688013136289,stfpm,GEI,leg
3,2,0.010451835733613546,0.48275862068965525,stfpm,GEI,leg
3,3,0.008444585550007178,0.47126436781609193,stfpm,GEI,leg
3,4,0.0073281751030980944,0.46305418719211827,stfpm,GEI,leg
3,5,0.00674179204563008,0.4679802955665025,stfpm,GEI,leg
3,6,0.00639221435871704,0.49096880131362897,stfpm,GEI,leg
3,7,0.006215162201371506,0.45977011494252873,stfpm,GEI,leg
3,8,0.005832507935871364,0.4696223316912972,stfpm,GEI,leg
3,9,0.0057697774440925356,0.4614121510673235,stfpm,GEI,leg
3,10,0.005646652044406677,0.46469622331691296,stfpm,GEI,leg
3,11,0.005397465634922325,0.4630541871921182,stfpm,GEI,leg
3,12,0.00543340070811951,0.4663382594417077,stfpm,GEI,leg
3,13,0.005204932760232165,0.46469622331691296,stfpm,GEI,leg
3,14,0.005126476187477766,0.4729064039408867,stfpm,GEI,leg
3,15,0.00501609141458588,0.4614121510673235,stfpm,GEI,leg
3,16,0.00497843160221215,0.4761904761904762,stfpm,GEI,leg
3,17,0.00529875496871521,0.4663382594417077,stfpm,GEI,leg
3,18,0.00485296917253166,0.46798029556650245,stfpm,GEI,leg
3,19,0.004764183089711911,0.46633825944170776,stfpm,GEI,leg
3,20,0.004691433289212083,0.47783251231527096,stfpm,GEI,leg
3,21,0.004652069845167765,0.47126436781609193,stfpm,GEI,leg
3,22,0.004598238857972008,0.4745484400656814,stfpm,GEI,leg
3,23,0.004609720632406077,0.48111658456486045,stfpm,GEI,leg
3,24,0.004508114234215662,0.46469622331691296,stfpm,GEI,leg
3,25,0.004482582781460153,0.46633825944170776,stfpm,GEI,leg
3,26,0.004495703122235979,0.464696223316913,stfpm,GEI,leg
3,27,0.004449437951623667,0.4745484400656815,stfpm,GEI,leg
3,28,0.004347197794215916,0.4958949096880132,stfpm,GEI,leg
3,29,0.004352383192715774,0.47126436781609193,stfpm,GEI,leg
3,30,0.004322895381994631,0.46798029556650256,stfpm,GEI,leg
3,31,0.004329645833544778,0.48604269293924474,stfpm,GEI,leg
3,32,0.004282040265840773,0.47290640394088673,stfpm,GEI,leg
3,33,0.0042062499372667785,0.4876847290640395,stfpm,GEI,leg
3,34,0.00415268858464508,0.48768472906403937,stfpm,GEI,leg
3,35,0.004422925678515253,0.46962233169129725,stfpm,GEI,leg
3,36,0.004110995665491147,0.47783251231527096,stfpm,GEI,leg
3,37,0.004102606071375269,0.48604269293924474,stfpm,GEI,leg
3,38,0.004113034669248662,0.4745484400656815,stfpm,GEI,leg
3,39,0.004084529668776964,0.4811165845648605,stfpm,GEI,leg
3,40,0.004261592177293116,0.4844006568144499,stfpm,GEI,leg
4,1,0.02134525847095862,0.4675324675324675,stfpm,GEI,leg
4,2,0.010679900066320192,0.4512987012987013,stfpm,GEI,leg
4,3,0.008537179721450364,0.45779220779220775,stfpm,GEI,leg
4,4,0.0076007599361496815,0.44480519480519476,stfpm,GEI,leg
4,5,0.007015067985770255,0.45129870129870125,stfpm,GEI,leg
4,6,0.0066050888820022935,0.4431818181818182,stfpm,GEI,leg
4,7,0.00638985233426382,0.4545454545454546,stfpm,GEI,leg
4,8,0.006050802597309144,0.4545454545454545,stfpm,GEI,leg
4,9,0.00591702387286765,0.4561688311688312,stfpm,GEI,leg
4,10,0.005678179033972439,0.4594155844155844,stfpm,GEI,leg
4,11,0.005555756499573901,0.4577922077922078,stfpm,GEI,leg
4,12,0.005689365307136099,0.4577922077922078,stfpm,GEI,leg
4,13,0.005346795376810138,0.45779220779220786,stfpm,GEI,leg
4,14,0.0052644787471235535,0.4496753246753247,stfpm,GEI,leg
4,15,0.005191565605487337,0.4610389610389611,stfpm,GEI,leg
4,16,0.005136251117148293,0.4431818181818181,stfpm,GEI,leg
4,17,0.00501776150699207,0.45292207792207784,stfpm,GEI,leg
4,18,0.004987961979571908,0.4577922077922078,stfpm,GEI,leg
4,19,0.004859154548553997,0.45779220779220775,stfpm,GEI,leg
4,20,0.004982685225841279,0.45292207792207795,stfpm,GEI,leg
4,21,0.004787088807230346,0.4594155844155844,stfpm,GEI,leg
4,22,0.004709135903464455,0.4496753246753247,stfpm,GEI,leg
4,23,0.0047512979524623015,0.4512987012987013,stfpm,GEI,leg
4,24,0.0046547009383182784,0.45292207792207784,stfpm,GEI,leg
4,25,0.004544869318986396,0.4512987012987013,stfpm,GEI,leg
4,26,0.004566513635548081,0.4464285714285714,stfpm,GEI,leg
4,27,0.0045048942755941766,0.45616883116883117,stfpm,GEI,leg
4,28,0.0044867446867552134,0.4577922077922078,stfpm,GEI,leg
4,29,0.004647266765345554,0.4545454545454546,stfpm,GEI,leg
4,30,0.004439826769043426,0.4496753246753247,stfpm,GEI,leg
4,31,0.004318792607397305,0.45616883116883117,stfpm,GEI,leg
4,32,0.004328534695191356,0.4512987012987013,stfpm,GEI,leg
4,33,0.00432088260423398,0.44805194805194803,stfpm,GEI,leg
4,34,0.004312335273827827,0.44480519480519476,stfpm,GEI,leg
4,35,0.004277755272131307,0.4464285714285714,stfpm,GEI,leg
4,36,0.004240186905995275,0.44967532467532473,stfpm,GEI,leg
4,37,0.004155981720095752,0.44805194805194803,stfpm,GEI,leg
4,38,0.004179837101179621,0.4529220779220779,stfpm,GEI,leg
4,39,0.004094924293088532,0.4496753246753247,stfpm,GEI,leg
4,40,0.004147588139148934,0.44805194805194803,stfpm,GEI,leg
