fold,epoch,train_loss,heldout_auroc,detector,modality,crop
0,35,0.004290891866523356,0.6770186335403726,stfpm,HEI,leg
0,36,0.0038102656660117724,0.6661490683229814,stfpm,HEI,leg
0,37,0.0037717125210864296,0.672360248447205,stfpm,HEI,leg
0,38,0.0037572308309689407,0.6677018633540373,stfpm,HEI,leg
0,39,0.0036738122316191868,0.6692546583850932,stfpm,HEI,leg
0,40,0.0036875381829728896,0.6661490683229814,stfpm,HEI,leg
1,1,0.01956547886945917,0.6943573667711599,stfpm,HEI,leg
1,2,0.009175141881275266,0.6912225705329152,stfpm,HEI,leg
1,3,0.0072192157305775205,0.6818181818181818,stfpm,HEI,leg
1,4,0.006346460200789342,0.7053291536050156,stfpm,HEI,leg
1,5,0.005927062104555154,0.6739811912225705,stfpm,HEI,leg
1,6,0.005606524367025227,0.6786833855799372,stfpm,HEI,leg
1,7,0.005367759963525946,0.689655172413793,stfpm,HEI,leg
1,8,0.005138791278671042,0.6927899686520377,stfpm,HEI,leg
1,9,0.005060751185898546,0.6849529780564263,stfpm,HEI,leg
1,10,0.004817498436820695,0.677115987460815,stfpm,HEI,leg
1,11,0.004701808267285824,0.6630094043887147,stfpm,HEI,leg
1,12,0.004574879887775948,0.6786833855799372,stfpm,HEI,leg
1,13,0.004585421171732767,0.6786833855799372,stfpm,HEI,leg
1,14,0.00442845312855655,0.6786833855799373,stfpm,HEI,leg
1,15,0.004346860213517912,0.6567398119122257,stfpm,HEI,leg
1,16,0.004183339763806482,0.6614420062695925,stfpm,HEI,leg
1,17,0.0041420282931168406,0.6520376175548589,stfpm,HEI,leg
1,18,0.004035691773318069,0.6661442006269592,stfpm,HEI,leg
1,19,0.004022638223998198,0.6504702194357366,stfpm,HEI,leg
1,20,0.003960908160022767,0.652037617554859,stfpm,HEI,leg
1,21,0.004034350453338881,0.6504702194357366,stfpm,HEI,leg
1,22,0.003885431354271268,0.6551724137931034,stfpm,HEI,leg
1,23,0.003806103075196706,0.6567398119122257,stfpm,HEI,leg
1,24,0.0038025313868912712,0.6504702194357366,stfpm,HEI,leg
1,25,0.0038050231897202966,0.658307210031348,stfpm,HEI,leg
1,26,0.0037432003172484037,0.6551724137931034,stfpm,HEI,leg
1,27,0.003717882421055484,0.6551724137931034,stfpm,HEI,leg
1,28,0.0036750392398121495,0.6677115987460814,stfpm,HEI,leg
1,29,0.003625440438356542,0.6504702194357367,stfpm,HEI,leg
1,30,0.0036351946225072485,0.664576802507837,stfpm,HEI,leg
1,31,0.003594502938136809,0.6489028213166144,stfpm,HEI,leg
1,32,0.003586345164313603,0.6473354231974922,stfpm,HEI,leg
1,33,0.0037493995812106183,0.652037617554859,stfpm,HEI,leg
1,34,0.003716467152910495,0.6520376175548589,stfpm,HEI,leg
1,35,0.0036453098680941476,0.6551724137931034,stfpm,HEI,leg
1,36,0.0035260696329217434,0.6489028213166145,stfpm,HEI,leg
1,37,0.0034545904450903305,0.6504702194357367,stfpm,HEI,leg
1,38,0.0034403848126978017,0.6536050156739812,stfpm,HEI,leg
1,39,0.0034852736599954004,0.6551724137931034,stfpm,HEI,leg
1,40,0.0036248357319136745,0.6536050156739812,stfpm,HEI,leg
2,1,0.0200629765237297,0.5128205128205128,stfpm,HEI,leg
2,2,0.009560232296820232,0.5192307692307692,stfpm,HEI,leg
2,3,0.00741239183631487,0.514423076923077,stfpm,HEI,leg
2,4,0.0066711579002420125,0.5112179487179487,stfpm,HEI,leg
2,5,0.006076866121527024,0.5160256410256411,stfpm,HEI,leg
2,6,0.005722428698809177,0.5144230769230769,stfpm,HEI,leg
2,7,0.005491445185125398,0.514423076923077,stfpm,HEI,leg
2,8,0.005222985978433282,0.516025641025641,stfpm,HEI,leg
2,9,0.005087134220176434,0.5176282051282052,stfpm,HEI,leg
2,10,0.004919872303147486,0.5032051282051282,stfpm,HEI,leg
2,11,0.004786502176942378,0.5144230769230769,stfpm,HEI,leg
2,12,0.004693651065274033,0.5080128205128205,stfpm,HEI,leg
2,13,0.0045025738248414,0.5128205128205128,stfpm,HEI,leg
2,14,0.0043326947102735,0.49679487179487175,stfpm,HEI,leg
2,15,0.004412127331992811,0.5128205128205128,stfpm,HEI,leg
2,16,0.004219751692435083,0.5288461538461539,stfpm,HEI,leg
2,17,0.004226779775841873,0.5080128205128205,stfpm,HEI,leg
2,18,0.004078212532040663,0.5096153846153846,stfpm,HEI,leg
2,19,0.004156538359493367,0.5112179487179487,stfpm,HEI,leg
2,20,0.004128016378893281,0.516025641025641,stfpm,HEI,leg
2,21,0.00397233725250061,0.5112179487179488,stfpm,HEI,leg
2,22,0.004207828557232894,0.5080128205128205,stfpm,HEI,leg
2,23,0.0040754613595070455,0.516025641025641,stfpm,HEI,leg
2,24,0.0039275512744295004,0.5112179487179487,stfpm,HEI,leg
2,25,0.003881613323271481,0.5064102564102564,stfpm,HEI,leg
2,26,0.003960486068169512,0.5208333333333333,stfpm,HEI,leg
2,27,0.003779637483784658,0.5144230769230769,stfpm,HEI,leg
2,28,0.0038293586510740178,0.5064102564102564,stfpm,HEI,leg
2,29,0.0037170055075005275,0.5112179487179487,stfpm,HEI,leg
2,30,0.003702915856861805,0.5192307692307692,stfpm,HEI,leg
2,31,0.0036990310376302624,0.516025641025641,stfpm,HEI,leg
2,32,0.0037952024725572933,0.4983974358974359,stfpm,HEI,leg
2,33,0.0036785107963858894,0.5176282051282051,stfpm,HEI,leg
2,34,0.0037274333527068555,0.5144230769230769,stfpm,HEI,leg
2,35,0.003625803357029912,0.5128205128205128,stfpm,HEI,leg
2,36,0.0035260088564892543,0.5208333333333333,stfpm,HEI,leg
2,37,0.003601046213825602,0.5048076923076924,stfpm,HEI,leg
2,38,0.0035119263687730233,0.5160256410256411,stfpm,HEI,leg
2,39,0.0035448639588375945,0.5272435897435896,stfpm,HEI,leg
2,40,0.003564321016719129,0.5080128205128205,stfpm,HEI,leg
3,1,0.019473981372771006,0.6075533661740558,stfpm,HEI,leg
3,2,0.009408838325632099,0.5977011494252874,stfpm,HEI,leg
3,3,0.007485822101590451,0.6059113300492611,stfpm,HEI,leg
3,4,0.006320171408640799,0.6009852216748769,stfpm,HEI,leg
3,5,0.005820169911157542,0.5993431855500821,stfpm,HEI,leg
3,6,0.005490079756238349,0.5977011494252874,stfpm,HEI,leg
3,7,0.005135702398536572,0.5977011494252874,stfpm,HEI,leg
3,8,0.004907427207534811,0.5977011494252874,stfpm,HEI,leg
3,9,0.004748219548598963,0.5944170771756979,stfpm,HEI,leg
3,10,0.004686074361303379,0.5993431855500821,stfpm,HEI,leg
3,11,0.004601849239799827,0.6026272577996715,stfpm,HEI,leg
3,12,0.004383643417382282,0.5894909688013137,stfpm,HEI,leg
3,13,0.0044539886788219855,0.5960591133004927,stfpm,HEI,leg
3,14,0.004243796134776458,0.5944170771756979,stfpm,HEI,leg
3,15,0.004254961295694024,0.5944170771756978,stfpm,HEI,leg
3,16,0.004085822061497872,0.5927750410509032,stfpm,HEI,leg
3,17,0.004134628412509851,0.5944170771756979,stfpm,HEI,leg
3,18,0.00401730288025001,0.6009852216748769,stfpm,HEI,leg
3,19,0.004313918313863578,0.5927750410509032,stfpm,HEI,leg
3,20,0.00398133467718766,0.6042692939244663,stfpm,HEI,leg
3,21,0.004143280757108083,0.6124794745484401,stfpm,HEI,leg
3,22,0.003868156966404232,0.6042692939244664,stfpm,HEI,leg
3,23,0.0038441793394871633,0.6042692939244663,stfpm,HEI,leg
3,24,0.003765953038209533,0.5862068965517241,stfpm,HEI,leg
3,25,0.003792230543393536,0.6009852216748769,stfpm,HEI,leg
3,26,0.0038228806220885086,0.6206896551724138,stfpm,HEI,leg
3,27,0.003697071164302183,0.6059113300492611,stfpm,HEI,leg
3,28,0.0036524166541953788,0.5977011494252873,stfpm,HEI,leg
3,29,0.003641208612687808,0.6469622331691298,stfpm,HEI,leg
3,30,0.0038143012022730308,0.6075533661740559,stfpm,HEI,leg
3,31,0.0035827698341569405,0.605911330049261,stfpm,HEI,leg
3,32,0.004068944860141281,0.6157635467980296,stfpm,HEI,leg
3,33,0.003664596388260187,0.6091954022988506,stfpm,HEI,leg
3,34,0.003672061146029738,0.5894909688013137,stfpm,HEI,leg
3,35,0.0035877560007846238,0.6141215106732348,stfpm,HEI,leg
3,36,0.003583657621341582,0.6108374384236454,stfpm,HEI,leg
3,37,0.00353251640129076,0.6108374384236454,stfpm,HEI,leg
3,38,0.003490251354083248,0.5927750410509032,stfpm,HEI,leg
3,39,0.003501830438746259,0.5960591133004927,stfpm,HEI,leg
3,40,0.0034625119277711396,0.5862068965517242,stfpm,HEI,leg
4,1,0.020065711042831263,0.4545454545454546,stfpm,HEI,leg
4,2,0.00944354635739816,0.4399350649350649,stfpm,HEI,leg
4,3,0.007206266629947044,0.43993506493506496,stfpm,HEI,leg
4,4,0.006614888913507543,0.43181818181818177,stfpm,HEI,leg
4,5,0.0059044437282491265,0.43506493506493504,stfpm,HEI,leg
4,6,0.0056301801381967624,0.4334415584415584,stfpm,HEI,leg
4,7,0.005295997019607216,0.4253246753246753,stfpm,HEI,leg
4,8,0.005192334952669731,0.4301948051948052,stfpm,HEI,leg
4,9,0.004901346420870231,0.4204545454545455,stfpm,HEI,leg
4,10,0.00486737284714369,0.41558441558441556,stfpm,HEI,leg
4,11,0.0047874845425891766,0.42207792207792205,stfpm,HEI,leg
4,12,0.004550888324061421,0.4074675324675325,stfpm,HEI,leg
4,13,0.004436152587008377,0.40584415584415584,stfpm,HEI,leg
4,14,0.004488516213513323,0.40584415584415584,stfpm,HEI,leg
4,15,0.00428525066719067,0.41720779220779225,stfpm,HEI,leg
4,16,0.004230582627447315,0.40584415584415584,stfpm,HEI,leg
4,17,0.004141271160090651,0.4172077922077922,stfpm,HEI,leg
4,18,0.004084522501973938,0.41883116883116883,stfpm,HEI,leg
4,19,0.004061250924420209,0.413961038961039,stfpm,HEI,leg
4,20,0.0040418094721929206,0.41883116883116883,stfpm,HEI,leg
4,21,0.004066765620195723,0.41720779220779214,stfpm,HEI,leg
4,22,0.003971720549892344,0.413961038961039,stfpm,HEI,leg
4,23,0.003896421972828179,0.41558441558441556,stfpm,HEI,leg
4,24,0.003820378244097154,0.41233766233766234,stfpm,HEI,leg
4,25,0.004134437652310767,0.4107142857142857,stfpm,HEI,leg
4,26,0.0038321818669001164,0.41883116883116883,stfpm,HEI,leg
4,27,0.003768416545646274,0.4253246753246753,stfpm,HEI,leg
4,28,0.004677911273789179,0.4204545454545454,stfpm,HEI,leg
4,29,0.004084334960952201,0.41233766233766234,stfpm,HEI,leg
4,30,0.0038737208356004024,0.4204545454545454,stfpm,HEI,leg
4,31,0.0037449292760588313,0.41233766233766234,stfpm,HEI,leg
4,32,0.0037445069536400765,0.4237012987012987,stfpm,HEI,leg
4,33,0.0036746053841470935,0.4253246753246753,stfpm,HEI,leg
4,34,0.0036429711567538916,0.4204545454545454,stfpm,HEI,leg
4,35,0.003637573299969492,0.4188311688311688,stfpm,HEI,leg
4,36,0.003593491509824719,0.4172077922077922,stfpm,HEI,leg
4,37,0.0035584964485758023,0.42694805194805197,stfpm,HEI,leg
4,38,0.003524370024468644,0.41558441558441556,stfpm,HEI,leg
4,39,0.003543677447854641,0.413961038961039,stfpm,HEI,leg
4,40,0.003586638013852767,0.42370129870129863,stfpm,HEI,leg
