detector,modality,crop,recording,pass,cow_id,score_1_3,anomaly,max_concurrent,group,score,fold
patchcore,GEI,leg,12,2,826.0,2,1,2,826.0,5.8304871916770935,1
patchcore,GEI,leg,13,1,884.0,3,1,1,884.0,6.037047814100217,4
patchcore,GEI,leg,14,1,1450.0,2,1,3,1450.0,5.667811250686645,0
patchcore,GEI,leg,14,2,865.0,2,1,3,865.0,5.669846026102702,1
patchcore,GEI,leg,14,3,339.0,2,1,3,339.0,6.295656702253553,1
patchcore,GEI,leg,14,4,301.0,1,0,3,301.0,5.895088054917076,4
patchcore,GEI,leg,14,5,328.0,2,1,3,328.0,5.885371025572431,4
patchcore,GEI,leg,14,6,817.0,1,0,3,817.0,5.851806454542206,2
patchcore,GEI,leg,15,1,775.0,2,1,1,775.0,5.782338217685097,4
patchcore,GEI,leg,16,1,319.0,1,0,1,319.0,5.2103990486689975,1
patchcore,GEI,leg,17,1,825.0,2,1,1,825.0,5.378484662373861,2
patchcore,GEI,leg,18,1,313.0,1,0,3,313.0,5.518909393212734,0
patchcore,GEI,leg,18,2,818.0,2,1,3,818.0,5.448073863983154,4
patchcore,GEI,leg,18,3,894.0,2,1,3,894.0,5.517638902406435,3
patchcore,GEI,leg,18,4,345.0,1,0,3,345.0,5.821795310292925,4
patchcore,GEI,leg,19,1,369.0,2,1,1,369.0,5.769181142534529,1
patchcore,GEI,leg,20,1,769.0,2,1,2,769.0,6.340276309422085,2
patchcore,GEI,leg,20,2,997.0,1,0,2,997.0,5.5035324910791905,1
patchcore,GEI,leg,21,1,408.0,1,0,3,408.0,5.806722265301329,1
patchcore,GEI,leg,21,2,785.0,2,1,3,785.0,5.910344988107681,2
patchcore,GEI,leg,21,3,2892.0,1,0,3,2892.0,5.422327887627386,4
patchcore,GEI,leg,22,1,331.0,1,0,3,331.0,5.293109319148919,4
patchcore,GEI,leg,22,2,743.0,2,1,3,743.0,5.3253308442922735,3
patchcore,GEI,leg,22,3,437.0,1,0,3,437.0,5.336056820181913,1
patchcore,GEI,leg,22,4,6003.0,1,0,3,6003.0,5.45857082094465,0
patchcore,GEI,leg,22,5,350.0,2,1,3,350.0,5.223797896812702,1
patchcore,GEI,leg,22,6,858.0,2,1,3,858.0,5.317889648325303,0
patchcore,GEI,leg,23,1,568.0,1,0,2,568.0,5.415676808357238,3
patchcore,GEI,leg,23,2,302.0,1,0,2,302.0,5.876327143775092,3
patchcore,GEI,leg,24,1,566.0,1,0,1,566.0,5.228725605540806,4
patchcore,GEI,leg,27,1,405.0,2,1,3,405.0,5.682332381224021,3
patchcore,GEI,leg,27,2,317.0,2,1,3,317.0,5.092823335102627,3
patchcore,GEI,leg,27,3,8006.0,1,0,3,8006.0,5.242673295916933,2
patchcore,GEI,leg,27,4,2941.0,2,1,3,2941.0,5.362909288967357,0
patchcore,GEI,leg,27,5,774.0,2,1,3,774.0,5.251216204961141,0
patchcore,GEI,leg,27,6,327.0,2,1,3,327.0,5.31330464226859,0
patchcore,GEI,leg,27,7,584.0,2,1,3,584.0,5.541856161753336,1
patchcore,GEI,leg,27,8,550.0,1,0,3,550.0,5.292445230484009,0
patchcore,GEI,leg,27,9,779.0,1,0,3,779.0,5.457659482955933,4
patchcore,GEI,leg,28,1,313.0,1,0,3,313.0,5.2762538433074955,0
patchcore,GEI,leg,28,2,826.0,2,1,3,826.0,5.660632133483887,1
patchcore,GEI,leg,28,3,817.0,1,0,3,817.0,5.784367748669216,2
patchcore,GEI,leg,29,1,2952.0,2,1,3,2952.0,5.23817961745792,2
patchcore,GEI,leg,29,2,781.0,2,1,3,781.0,5.911561557224819,3
patchcore,GEI,leg,29,3,369.0,1,0,3,369.0,5.473293317688836,1
patchcore,GEI,leg,34,1,858.0,2,1,2,858.0,5.804842286639744,0
patchcore,GEI,leg,34,2,2932.0,2,1,2,2932.0,5.4359679598557324,1
patchcore,GEI,leg,35,1,586.0,1,0,3,586.0,5.262206682344762,0
patchcore,GEI,leg,35,2,317.0,2,1,3,317.0,5.286005889044867,3
patchcore,GEI,leg,35,3,405.0,1,0,3,405.0,5.657170068133961,3
patchcore,GEI,leg,35,4,2892.0,1,0,3,2892.0,5.385010830191678,4
patchcore,GEI,leg,35,5,351.0,1,0,3,351.0,5.414233016967773,3
patchcore,GEI,leg,36,1,582.0,2,1,1,582.0,5.618568650607405,2
patchcore,GEI,leg,37,1,739.0,1,0,1,739.0,5.48832102616628,4
patchcore,GEI,leg,39,1,882.0,2,1,2,882.0,5.407070258084466,1
patchcore,GEI,leg,39,2,794.0,2,1,2,794.0,5.293093919754028,0
patchcore,GEI,leg,40,1,876.0,2,1,3,876.0,5.349904955649863,3
patchcore,GEI,leg,40,2,331.0,1,0,3,331.0,5.6190117073059085,4
patchcore,GEI,leg,40,3,805.0,2,1,3,805.0,5.642166039882562,0
patchcore,GEI,leg,40,4,786.0,2,1,3,786.0,5.650821650028229,1
patchcore,GEI,leg,40,5,402.0,1,0,3,402.0,5.697389256954193,3
patchcore,GEI,leg,40,6,742.0,1,0,3,742.0,5.349351857837878,0
patchcore,GEI,leg,41,1,401.0,2,1,3,401.0,5.454431357591049,4
patchcore,GEI,leg,41,2,367.0,1,0,3,367.0,5.267813526854223,1
patchcore,GEI,leg,42,1,889.0,2,1,1,889.0,5.634693463643392,2
patchcore,GEI,leg,50,1,458.0,2,1,1,458.0,5.497399197684394,4
patchcore,GEI,leg,51,1,455.0,1,0,2,455.0,5.370649558741872,3
patchcore,GEI,leg,51,2,387.0,1,0,2,387.0,5.314534839830901,0
patchcore,GEI,leg,52,1,377.0,2,1,1,377.0,5.266287452296207,2
patchcore,GEI,leg,53,1,450.0,1,0,2,450.0,5.565394322077434,0
patchcore,GEI,leg,54,1,462.0,1,0,3,462.0,5.544935158320835,1
patchcore,GEI,leg,54,2,431.0,2,1,3,431.0,5.327177727476079,1
patchcore,GEI,leg,54,3,327.0,2,1,3,327.0,5.562770832909478,0
patchcore,GEI,leg,55,1,443.0,3,1,1,443.0,5.261302582053251,4
patchcore,GEI,leg,56,1,459.0,1,0,1,459.0,5.255974362536175,2
patchcore,GEI,leg,57,1,736.0,2,1,1,736.0,5.4563761605156795,1
patchcore,GEI,leg,58,1,611.0,1,0,2,611.0,5.317258709952945,4
patchcore,GEI,leg,58,2,579.0,1,0,2,579.0,5.389761357080369,2
patchcore,GEI,leg,59,1,6013.0,1,0,3,6013.0,5.4227155261569555,0
patchcore,GEI,leg,59,2,763.0,2,1,3,763.0,5.890000360352652,1
patchcore,GEI,leg,59,3,820.0,1,0,3,820.0,4.9947460174560545,3
patchcore,GEI,leg,59,4,8001.0,1,0,3,8001.0,5.501013506542552,4
patchcore,GEI,leg,59,5,434.0,2,1,3,434.0,5.222996581684459,1
patchcore,GEI,leg,60,1,586.0,1,0,3,586.0,5.110923867476614,0
patchcore,GEI,leg,60,2,413.0,2,1,3,413.0,5.552303946018219,2
patchcore,GEI,leg,60,3,333.0,2,1,3,333.0,5.557577909742083,3
patchcore,GEI,leg,60,4,886.0,2,1,3,886.0,5.665858294512774,3
patchcore,GEI,leg,60,5,407.0,2,1,3,407.0,5.531436088757637,4
patchcore,GEI,leg,60,6,380.0,1,0,3,380.0,6.031608513423374,0
patchcore,GEI,leg,60,7,583.0,2,1,3,583.0,5.884502692100329,1
patchcore,GEI,leg,61,1,575.0,1,0,1,575.0,5.106750464439392,4
patchcore,GEI,leg,62,1,419.0,1,0,3,419.0,5.169724520514993,1
patchcore,GEI,leg,62,2,441.0,1,0,3,441.0,5.482177993229457,0
patchcore,GEI,leg,62,3,732.0,2,1,3,732.0,5.280990097257826,2
patchcore,GEI,leg,63,1,867.0,2,1,3,867.0,5.892073040916806,0
patchcore,GEI,leg,63,2,6012.0,1,0,3,6012.0,5.311121327536447,3
patchcore,GEI,leg,63,3,823.0,2,1,3,823.0,5.366610071875832,3
patchcore,GEI,leg,63,4,318.0,1,0,3,318.0,5.241113119347151,2
patchcore,GEI,leg,63,5,2880.0,2,1,3,2880.0,5.090929056468763,0
patchcore,GEI,leg,65,1,2925.0,1,0,2,2925.0,5.6726084622469815,3
patchcore,GEI,leg,65,2,311.0,2,1,2,311.0,4.94576920568943,4
patchcore,GEI,leg,66,1,772.0,3,1,3,772.0,6.1380574107170105,1
patchcore,GEI,leg,66,2,411.0,1,0,3,411.0,5.674873556409564,3
patchcore,GEI,leg,66,3,306.0,2,1,3,306.0,6.041623077894512,2
patchcore,GEI,leg,66,4,330.0,2,1,3,330.0,5.211083534436348,3
patchcore,GEI,leg,67,1,403.0,1,0,2,403.0,5.132933189994411,4
patchcore,GEI,leg,67,2,409.0,1,0,2,409.0,6.589471839723133,2
patchcore,GEI,leg,67,3,8007.0,2,1,2,8007.0,5.522838102804648,3
patchcore,GEI,leg,67,4,8003.0,2,1,2,8003.0,5.273793506622314,3
patchcore,GEI,leg,69,1,304.0,2,1,3,304.0,5.6050420761108395,1
patchcore,GEI,leg,69,2,422.0,2,1,3,422.0,5.796719193458557,4
patchcore,GEI,leg,70,1,768.0,2,1,1,768.0,5.65723701318105,0
patchcore,GEI,leg,71,1,1500.0,1,0,3,1500.0,5.125234282016754,1
patchcore,GEI,leg,71,2,305.0,2,1,3,305.0,5.337182937524258,0
patchcore,GEI,leg,71,3,418.0,2,1,3,418.0,5.847684406652683,0
patchcore,GEI,leg,71,4,744.0,2,1,3,744.0,5.396348162130876,2
patchcore,GEI,leg,71,5,883.0,1,0,3,883.0,5.63776019486514,2
patchcore,GEI,leg,71,6,375.0,1,0,3,375.0,5.117569004617086,0
patchcore,GEI,leg,71,7,543.0,2,1,3,543.0,5.867461063645103,3
patchcore,GEI,leg,72,1,352.0,2,1,1,352.0,5.131213598781162,3
patchcore,GEI,leg,73,1,426.0,2,1,2,426.0,5.704027690887451,2
patchcore,GEI,leg,73,2,423.0,1,0,2,423.0,5.504668811957042,3
patchcore,GEI,leg,73,3,336.0,2,1,2,336.0,5.362823905014411,2
patchcore,GEI,leg,73,4,2917.0,2,1,2,2917.0,5.196545124053955,3
patchcore,GEI,leg,73,5,417.0,2,1,2,417.0,5.483291506767273,1
patchcore,GEI,leg,74,1,433.0,1,0,1,433.0,5.557113159534543,0
patchcore,GEI,leg,76,1,372.0,1,0,1,372.0,5.340886747135835,4
patchcore,GEI,leg,77,1,549.0,1,0,2,549.0,5.883677791904759,2
patchcore,GEI,leg,77,2,365.0,1,0,2,365.0,5.124873784872202,2
patchcore,GEI,leg,79,1,472.0,2,1,3,472.0,6.031405778158279,4
patchcore,GEI,leg,79,2,406.0,3,1,3,406.0,5.751628041267395,2
patchcore,GEI,leg,79,3,873.0,1,0,3,873.0,6.113030135631561,4
patchcore,GEI,leg,80,1,383.0,1,0,3,383.0,5.35470792409536,1
patchcore,GEI,leg,80,2,739.0,1,0,3,739.0,5.602202574412028,4
patchcore,GEI,leg,80,3,889.0,2,1,3,889.0,5.451077961340183,2
patchcore,GEI,leg,80,4,305.0,2,1,3,305.0,5.974598910357501,0
patchcore,GEI,leg,82,1,338.0,1,0,3,338.0,5.230781498409453,2
patchcore,GEI,leg,82,2,407.0,2,1,3,407.0,5.790798259503914,4
patchcore,GEI,leg,82,3,350.0,1,0,3,350.0,5.126008077101274,1
patchcore,GEI,leg,82,4,441.0,1,0,3,441.0,5.489838109697614,0
patchcore,GEI,leg,82,5,464.0,1,0,3,464.0,4.8974800617136856,1
patchcore,GEI,leg,82,6,423.0,1,0,3,423.0,5.161436205818539,3
patchcore,GEI,leg,84,1,613.0,2,1,1,613.0,5.6730698903401695,2
patchcore,GEI,leg,85,1,457.0,1,0,3,457.0,5.493949773576524,2
patchcore,GEI,leg,85,2,366.0,1,0,3,366.0,5.191506962443507,2
patchcore,GEI,leg,85,3,448.0,1,0,3,448.0,4.976469795878341,3
patchcore,GEI,leg,85,4,434.0,2,1,3,434.0,5.516348185746566,1
patchcore,GEI,leg,85,5,583.0,2,1,3,583.0,4.983173749663613,1
patchcore,GEI,leg,85,6,419.0,1,0,3,419.0,5.62959429195949,1
patchcore,GEI,leg,86,1,6012.0,2,1,1,6012.0,5.451384299840683,3
patchcore,GEI,leg,87,1,763.0,2,1,2,763.0,6.272545984813145,1
patchcore,GEI,leg,88,1,820.0,2,1,3,820.0,4.98593282699585,3
patchcore,GEI,leg,88,2,467.0,2,1,3,467.0,5.571252775192261,0
patchcore,GEI,leg,88,3,801.0,2,1,3,801.0,5.721293258666992,1
patchcore,GEI,leg,88,4,1458.0,1,0,3,1458.0,5.195840740203858,4
patchcore,GEI,leg,89,1,411.0,2,1,3,411.0,6.055082785777556,3
patchcore,GEI,leg,89,2,426.0,2,1,3,426.0,5.724324636681136,2
patchcore,GEI,leg,89,3,886.0,1,0,3,886.0,5.356282273117377,3
patchcore,GEI,leg,89,4,775.0,1,0,3,775.0,5.410821018218994,4
patchcore,GEI,leg,90,1,458.0,2,1,3,458.0,5.871755470663814,4
patchcore,GEI,leg,90,2,422.0,1,0,3,422.0,5.950964740344456,4
patchcore,GEI,leg,90,3,452.0,1,0,3,452.0,5.607157354001646,4
patchcore,GEI,leg,90,4,413.0,1,0,3,413.0,5.388659782409668,2
patchcore,GEI,leg,94,1,333.0,2,1,1,333.0,5.421934999268631,3
patchcore,GEI,leg,96,1,1500.0,1,0,3,1500.0,5.026666355133057,1
patchcore,GEI,leg,96,2,375.0,2,1,3,375.0,5.324241225783889,0
patchcore,GEI,leg,96,3,418.0,2,1,3,418.0,5.690573215484619,0
patchcore,GEI,leg,96,4,732.0,1,0,3,732.0,5.020225705040826,2
patchcore,GEI,leg,97,1,586.0,3,1,3,586.0,5.491973521492698,0
patchcore,GEI,leg,97,2,417.0,1,0,3,417.0,5.300723992142022,1
patchcore,GEI,leg,97,3,883.0,3,1,3,883.0,6.001649210850398,2
patchcore,GEI,leg,97,4,336.0,1,0,3,336.0,5.222892593454431,2
patchcore,GEI,leg,98,1,407.0,2,1,2,407.0,6.520499602231112,4
patchcore,GEI,leg,98,2,441.0,1,0,2,441.0,5.511995038320852,0
patchcore,GEI,leg,99,1,464.0,1,0,3,464.0,5.1800795457302,1
patchcore,GEI,leg,99,2,366.0,1,0,3,366.0,5.228945319716995,2
patchcore,GEI,leg,99,3,418.0,2,1,3,418.0,5.710889768600464,0
patchcore,GEI,leg,99,4,434.0,2,1,3,434.0,5.387162569092541,1
patchcore,GEI,leg,100,1,6012.0,2,1,2,6012.0,4.91489319179369,3
patchcore,GEI,leg,100,2,6013.0,2,1,2,6013.0,6.394901112812321,0
patchcore,GEI,leg,102,1,426.0,2,1,2,426.0,6.157478620266092,2
patchcore,GEI,leg,102,2,425.0,1,0,2,425.0,5.72326211702256,2
patchcore,GEI,leg,104,1,458.0,2,1,3,458.0,5.866704082489013,4
patchcore,GEI,leg,104,2,422.0,2,1,3,422.0,5.158564445584319,4
patchcore,GEI,leg,104,3,611.0,1,0,3,611.0,4.981584390004476,4
patchcore,GEI,leg,104,4,8007.0,1,0,3,8007.0,5.323776358052304,3
patchcore,GEI,leg,105,1,328.0,1,0,2,328.0,5.5156216244948535,4
patchcore,GEI,leg,105,2,380.0,2,1,2,380.0,5.83263297983118,0
patchcore,GEI,leg,106,1,1500.0,2,1,3,1500.0,5.482514292694802,1
patchcore,GEI,leg,106,2,420.0,1,0,3,420.0,6.2833953601558035,4
patchcore,GEI,leg,106,3,895.0,1,0,3,895.0,5.49794776543327,2
patchcore,GEI,leg,106,4,744.0,1,0,3,744.0,5.4051041305065155,2
patchcore,GEI,leg,107,1,6010.0,1,0,2,6010.0,6.1873776614665985,4
patchcore,GEI,leg,107,2,459.0,1,0,2,459.0,6.110967597023386,2
patchcore,GEI,leg,108,1,311.0,2,1,3,311.0,5.168428560582603,4
patchcore,GEI,leg,108,2,448.0,1,0,3,448.0,5.390164749042408,3
patchcore,GEI,leg,108,3,350.0,2,1,3,350.0,5.632532262802124,1
patchcore,GEI,leg,108,4,2880.0,2,1,3,2880.0,5.212569355964661,0
patchcore,GEI,leg,108,5,318.0,1,0,3,318.0,5.437996232509613,2
patchcore,GEI,leg,109,1,2917.0,2,1,2,2917.0,5.544697005574296,3
patchcore,GEI,leg,109,2,307.0,2,1,2,307.0,6.184002139351585,1
patchcore,GEI,leg,109,3,413.0,1,0,2,413.0,5.046946085416353,2
patchcore,GEI,leg,110,1,1446.0,1,0,1,1446.0,5.131981414907119,1
patchcore,GEI,leg,111,1,443.0,2,1,2,443.0,5.2372200903685195,4
patchcore,GEI,leg,111,2,421.0,2,1,2,421.0,5.204276349809435,3
patchcore,GEI,leg,112,1,409.0,2,1,1,409.0,5.988959798106441,2
patchcore,GEI,leg,113,1,333.0,2,1,3,333.0,5.442610025405884,3
patchcore,GEI,leg,113,2,375.0,1,0,3,375.0,4.858825902681093,0
patchcore,GEI,leg,113,3,370.0,2,1,3,370.0,5.367989075811286,0
patchcore,GEI,leg,113,4,820.0,2,1,3,820.0,4.844473989386308,3
patchcore,GEI,leg,113,5,883.0,1,0,3,883.0,5.144385912479499,2
patchcore,GEI,leg,114,1,586.0,1,0,1,586.0,5.403734892606735,0
patchcore,GEI,leg,115,1,336.0,2,1,2,336.0,5.236167237872169,2
patchcore,GEI,leg,115,2,732.0,2,1,2,732.0,5.18482204583975,2
patchcore,GEI,leg,116,1,423.0,2,1,3,423.0,5.517687292659984,3
patchcore,GEI,leg,116,2,419.0,1,0,3,419.0,5.405420970916748,1
patchcore,GEI,leg,117,1,2952.0,2,1,2,2952.0,5.023498266171186,2
patchcore,GEI,leg,117,2,417.0,2,1,2,417.0,5.123532772064209,1
patchcore,GEI,leg,118,1,352.0,1,0,3,352.0,5.110965596304999,3
patchcore,GEI,leg,118,2,304.0,2,1,3,304.0,5.345198763741387,1
patchcore,GEI,leg,118,3,433.0,2,1,3,433.0,5.79711459742652,0
patchcore,GEI,leg,118,4,768.0,1,0,3,768.0,5.585771799087524,0
