fold,epoch,train_loss,heldout_auroc,detector,modality,crop
1,6,0.002555552586001592,0.6849529780564264,convae,CGI,leg
1,7,0.002368980506633091,0.6833855799373041,convae,CGI,leg
1,8,0.0021585279532533707,0.7068965517241379,convae,CGI,leg
1,9,0.002081524318527763,0.6755485893416928,convae,CGI,leg
1,10,0.001936128054601498,0.6943573667711598,convae,CGI,leg
1,11,0.001817443424790132,0.7178683385579937,convae,CGI,leg
1,12,0.0018146003486156606,0.7100313479623824,convae,CGI,leg
1,13,0.0017121485067780316,0.6802507836990597,convae,CGI,leg
1,14,0.0016514397668285254,0.7115987460815046,convae,CGI,leg
1,15,0.0016159024866356558,0.677115987460815,convae,CGI,leg
1,16,0.0014960986898707779,0.6990595611285266,convae,CGI,leg
1,17,0.0015048695052350637,0.7037617554858934,convae,CGI,leg
1,18,0.0014469341450893479,0.6943573667711599,convae,CGI,leg
1,19,0.0014067622407427822,0.7147335423197492,convae,CGI,leg
1,20,0.0013468472399134426,0.7053291536050157,convae,CGI,leg
1,21,0.0013220661732736088,0.7131661442006269,convae,CGI,leg
1,22,0.0012872605760772156,0.7100313479623825,convae,CGI,leg
1,23,0.0012872945078086385,0.7037617554858934,convae,CGI,leg
1,24,0.0012596017506133418,0.7115987460815048,convae,CGI,leg
1,25,0.0012106471631220667,0.7084639498432602,convae,CGI,leg
1,26,0.0011803112602668023,0.7304075235109718,convae,CGI,leg
1,27,0.00115669193949172,0.7115987460815048,convae,CGI,leg
1,28,0.0011961310744541423,0.7241379310344828,convae,CGI,leg
1,29,0.0011733967055290962,0.7115987460815048,convae,CGI,leg
1,30,0.0011432631492795558,0.7163009404388715,convae,CGI,leg
1,31,0.0011264036423770194,0.7304075235109718,convae,CGI,leg
1,32,0.001080196177369519,0.7163009404388715,convae,CGI,leg
1,33,0.0010266613395437728,0.719435736677116,convae,CGI,leg
1,34,0.0010219318941929898,0.7147335423197492,convae,CGI,leg
1,35,0.0009871074810825905,0.7366771159874609,convae,CGI,leg
1,36,0.0010124903954220677,0.6990595611285266,convae,CGI,leg
1,37,0.0009748555830617388,0.731974921630094,convae,CGI,leg
1,38,0.0010052313765430297,0.725705329153605,convae,CGI,leg
1,39,0.0009923860141674273,0.7366771159874608,convae,CGI,leg
1,40,0.0009158299413067189,0.7241379310344828,convae,CGI,leg
2,1,0.051121925146229166,0.4535256410256411,convae,CGI,leg
2,2,0.009336592315720493,0.516025641025641,convae,CGI,leg
2,3,0.004761530909182173,0.5256410256410257,convae,CGI,leg
2,4,0.0035171790860224162,0.5592948717948718,convae,CGI,leg
2,5,0.0030209491192871784,0.5592948717948718,convae,CGI,leg
2,6,0.0026707663611381387,0.5721153846153846,convae,CGI,leg
2,7,0.002455913275430653,0.5464743589743589,convae,CGI,leg
2,8,0.0022508366774970077,0.5608974358974359,convae,CGI,leg
2,9,0.0020796093048024715,0.5769230769230769,convae,CGI,leg
2,10,0.002008862458154575,0.5913461538461539,convae,CGI,leg
2,11,0.0018785098201923218,0.5817307692307692,convae,CGI,leg
2,12,0.0017853771865052321,0.576923076923077,convae,CGI,leg
2,13,0.0017671239965227638,0.5480769230769231,convae,CGI,leg
2,14,0.0017027816287161,0.5657051282051282,convae,CGI,leg
2,15,0.0015871541319190702,0.576923076923077,convae,CGI,leg
2,16,0.0016200414959358159,0.5592948717948718,convae,CGI,leg
2,17,0.0015258198691066602,0.5801282051282051,convae,CGI,leg
2,18,0.0015049304217859293,0.5657051282051282,convae,CGI,leg
2,19,0.0014524536975026806,0.5657051282051282,convae,CGI,leg
2,20,0.0013872213946599821,0.576923076923077,convae,CGI,leg
2,21,0.0013761822375273913,0.5689102564102564,convae,CGI,leg
2,22,0.0013231828220939827,0.5785256410256411,convae,CGI,leg
2,23,0.0013141359022575876,0.5865384615384616,convae,CGI,leg
2,24,0.0013258271802516458,0.5673076923076924,convae,CGI,leg
2,25,0.0012079421807920038,0.5913461538461539,convae,CGI,leg
2,26,0.0012401163000112312,0.5673076923076923,convae,CGI,leg
2,27,0.0012007893484753652,0.5753205128205128,convae,CGI,leg
2,28,0.0012161382682399193,0.5849358974358975,convae,CGI,leg
2,29,0.0011424865080817707,0.5769230769230769,convae,CGI,leg
2,30,0.0011402506674141224,0.5641025641025641,convae,CGI,leg
2,31,0.0011134200858311468,0.5641025641025641,convae,CGI,leg
2,32,0.0010617376381077852,0.5801282051282052,convae,CGI,leg
2,33,0.0010850250449445402,0.5833333333333334,convae,CGI,leg
2,34,0.0011294741251371447,0.5705128205128205,convae,CGI,leg
2,35,0.0010190445433713626,0.5705128205128205,convae,CGI,leg
2,36,0.0010104466538050658,0.576923076923077,convae,CGI,leg
2,37,0.0010440977720457408,0.5560897435897436,convae,CGI,leg
2,38,0.0010379301315867162,0.6009615384615385,convae,CGI,leg
2,39,0.001003608436066435,0.5673076923076923,convae,CGI,leg
2,40,0.0009304220861304784,0.5705128205128205,convae,CGI,leg
3,1,0.04898183666412557,0.32512315270935965,convae,CGI,leg
3,2,0.008582811695307998,0.35139573070607555,convae,CGI,leg
3,3,0.004434601168508417,0.3645320197044335,convae,CGI,leg
3,4,0.0034277104260840336,0.37438423645320196,convae,CGI,leg
3,5,0.0028389565482774574,0.3645320197044335,convae,CGI,leg
3,6,0.0025609237549389817,0.38095238095238093,convae,CGI,leg
3,7,0.0023864011706496023,0.39080459770114945,convae,CGI,leg
3,8,0.0022109638085526695,0.3842364532019704,convae,CGI,leg
3,9,0.0020296057093297,0.3891625615763547,convae,CGI,leg
3,10,0.001934620306475738,0.3842364532019705,convae,CGI,leg
3,11,0.0018704884498175688,0.3875205254515599,convae,CGI,leg
3,12,0.0017516248798157303,0.38752052545155996,convae,CGI,leg
3,13,0.0017238624628972599,0.38259441707717573,convae,CGI,leg
3,14,0.0016647318157081382,0.3908045977011495,convae,CGI,leg
3,15,0.0015745480822894357,0.39408866995073893,convae,CGI,leg
3,16,0.0015098436558484704,0.4072249589490969,convae,CGI,leg
3,17,0.0014498576062006877,0.3973727422003285,convae,CGI,leg
3,18,0.0014578901045163468,0.38259441707717573,convae,CGI,leg
3,19,0.0013983644439151345,0.3842364532019705,convae,CGI,leg
3,20,0.0014211567809027394,0.38916256157635476,convae,CGI,leg
3,21,0.0013103394685920389,0.39573070607553373,convae,CGI,leg
3,22,0.001243143570977933,0.37931034482758624,convae,CGI,leg
3,23,0.001242737924947133,0.3776683087027915,convae,CGI,leg
3,24,0.0012132273213344502,0.3973727422003284,convae,CGI,leg
3,25,0.0012717419853869728,0.3842364532019705,convae,CGI,leg
3,26,0.0011703567782202768,0.37931034482758624,convae,CGI,leg
3,27,0.001160883793276825,0.380952380952381,convae,CGI,leg
3,28,0.0011683847297297308,0.37110016420361247,convae,CGI,leg
3,29,0.0010976828339209733,0.4006568144499179,convae,CGI,leg
3,30,0.0010835272280291658,0.394088669950739,convae,CGI,leg
3,31,0.0010703916121028538,0.3776683087027915,convae,CGI,leg
3,32,0.0011002315881542932,0.367816091954023,convae,CGI,leg
3,33,0.0010816912689918885,0.3628899835796388,convae,CGI,leg
3,34,0.00103280189490681,0.3973727422003284,convae,CGI,leg
3,35,0.0009685533859819403,0.35960591133004927,convae,CGI,leg
3,36,0.0009930641593197394,0.37931034482758624,convae,CGI,leg
3,37,0.0009990196649333756,0.36453201970443355,convae,CGI,leg
3,38,0.0009621152944140593,0.40229885057471265,convae,CGI,leg
3,39,0.0009622185481695997,0.3990147783251232,convae,CGI,leg
3,40,0.0009640576895926706,0.38916256157635476,convae,CGI,leg
4,1,0.05187406111208665,0.5584415584415584,convae,CGI,leg
4,2,0.00948133235482346,0.5616883116883117,convae,CGI,leg
4,3,0.004726703139996807,0.5584415584415584,convae,CGI,leg
4,4,0.003542397627921928,0.5551948051948051,convae,CGI,leg
4,5,0.002967322400710593,0.5551948051948052,convae,CGI,leg
4,6,0.002636121924150729,0.5535714285714286,convae,CGI,leg
4,7,0.0023832911905701114,0.5454545454545454,convae,CGI,leg
4,8,0.0022332278966115835,0.5438311688311688,convae,CGI,leg
4,9,0.002103877274201552,0.5422077922077922,convae,CGI,leg
4,10,0.001954822457868904,0.5340909090909092,convae,CGI,leg
4,11,0.0018640378677804608,0.5405844155844156,convae,CGI,leg
4,12,0.0018508169759800773,0.5503246753246752,convae,CGI,leg
4,13,0.0017164635236544502,0.5324675324675324,convae,CGI,leg
4,14,0.0016662852996855303,0.5519480519480519,convae,CGI,leg
4,15,0.0015917157930393478,0.5422077922077921,convae,CGI,leg
4,16,0.001621940423661,0.5340909090909092,convae,CGI,leg
4,17,0.0015673537931584474,0.5324675324675325,convae,CGI,leg
4,18,0.0014968638886236178,0.5373376623376623,convae,CGI,leg
4,19,0.001509099580488511,0.5487012987012987,convae,CGI,leg
4,20,0.0013766310128252863,0.5405844155844155,convae,CGI,leg
4,21,0.0013873150358596437,0.5535714285714286,convae,CGI,leg
4,22,0.0013186462820041175,0.547077922077922,convae,CGI,leg
4,23,0.0013344177432729194,0.5357142857142857,convae,CGI,leg
4,24,0.0012832575045117105,0.5454545454545454,convae,CGI,leg
4,25,0.0012638344345324369,0.5454545454545453,convae,CGI,leg
4,26,0.0013068836030884737,0.5324675324675324,convae,CGI,leg
4,27,0.00119516117359805,0.5422077922077922,convae,CGI,leg
4,28,0.0011885588968290647,0.5373376623376623,convae,CGI,leg
4,29,0.001254987555567997,0.5340909090909091,convae,CGI,leg
4,30,0.0011255141421757594,0.5584415584415584,convae,CGI,leg
4,31,0.0011377383464791372,0.5357142857142857,convae,CGI,leg
4,32,0.0010921564099383382,0.547077922077922,convae,CGI,leg
4,33,0.001041594749080118,0.5324675324675324,convae,CGI,leg
4,34,0.001029925324836115,0.5487012987012986,convae,CGI,leg
4,35,0.0010696783672090393,0.5405844155844156,convae,CGI,leg
4,36,0.001028909520043627,0.5438311688311688,convae,CGI,leg
4,37,0.0009910554503992008,0.5405844155844155,convae,CGI,leg
4,38,0.0009660271307082584,0.5389610389610389,convae,CGI,leg
4,39,0.0009970190852102627,0.5243506493506493,convae,CGI,leg
4,40,0.0009698634392942312,0.5422077922077921,convae,CGI,leg
